airbnb_listing_id,occ,rev_window,adr,nights,number_of_bedrooms,number_of_guests,listing_type,number_of_reviews,star_rating,is_professional,cleaning_fee,picture_count,min_nights,number_of_bathrooms,is_guest_favorite,can_instant_book,suburb,micro_zone,dist_beach_km,comp_300m,comp_1km,rev_annual_gross,occ_paid,bed_bucket,am_crib,am_workspace,am_pool,am_grill,am_gym,am_elevator,am_beach,am_seaview,am_spa,am_parking,am_dishwasher,tx_family,tx_couple,tx_group,tx_biz,tx_long,tx_luxury,tx_seafront,pets_ok,guests,bedrooms,beds,baths,beds_per_bed,guests_per_bed,cleaning_fee_c,price_wd,price_we,weekend_price_premium,occ_wd,occ_we,weekend_occ_lift,occ_high,occ_low,season_concentration,segment
38899673,0.5510600317862993,34243.31970805152,573.4439983104367,105,2,4,apartamento,7,5.0,False,245.0,30,0,1.0,False,False,Morretes,Morretes,0.3850246655380134,197,792,68566.56102904273,0.4959540286076693,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,2,2,1.0,1.0,2.0,245.0,500.0,500.0,0.0,0.7407407407407407,0.6666666666666667,-0.07407407407407396,0.6071428571428572,0.027027027027026973,0.5801158301158302,Casais e escapadas curtas
38957661,0.903726383554129,54851.53558930485,574.5449875680853,105,3,8,apartamento,23,4.829999923706055,False,350.0,23,0,3.0,True,False,Meia Praia,Meia Praia (inland),0.3945360755331666,411,1799,109831.09098609016,0.8133537451987162,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,8,3,3,3.0,1.0,2.6666666666666665,350.0,400.0,400.0,0.0,0.9259259259259259,1.0,0.07407407407407407,0.9285714285714286,0.10810810810810811,0.8204633204633205,Grupos e amigos
38980085,0.378646774980189,42022.1912127836,1009.3088741778556,105,3,8,apartamento,13,5.0,False,350.0,16,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.1365812203857247,231,1147,84142.45940319727,0.3407820974821701,3,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,8,3,3,3.0,1.0,2.6666666666666665,350.0,930.0,930.0,0.0,0.8888888888888888,1.0,0.11111111111111116,0.5357142857142857,0.0,0.5357142857142857,Grupos e amigos
39007372,0.1462476578158563,18483.76056798114,1124.7888472881318,105,3,6,apartamento,9,5.0,False,250.0,15,0,3.0,False,False,Meia Praia,Meia Praia (inland),0.694611052383982,194,1546,37010.6609941997,0.1316228920342707,3,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,6,3,3,3.0,1.0,2.0,250.0,1100.0,1100.0,0.0,0.5555555555555556,0.33333333333333337,-0.2222222222222222,0.3571428571428571,0.0,0.3571428571428571,Alto padrão e frente-mar
39051477,0.1705875530381622,29998.88075011881,1568.6943976886455,105,4,10,apartamento,10,4.800000190734863,False,450.0,41,0,4.0,False,False,Meia Praia,Meia Praia (beach band),0.1001403279741689,382,1959,60067.77687714547,0.153528797734346,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,10,4,4,4.0,1.0,2.5,450.0,1500.0,1500.0,0.0,0.5555555555555556,0.6666666666666667,0.11111111111111116,0.4642857142857143,0.0,0.4642857142857143,Alto padrão e frente-mar
39059902,0.3802419916218793,20526.67371410434,491.0205946458182,105,3,8,apartamento,14,4.860000133514404,False,200.0,21,0,2.0,False,True,Meia Praia,Meia Praia (inland),0.5750659497516877,110,1495,41101.25530879692,0.3422177924596914,3,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,8,3,6,2.0,2.0,2.6666666666666665,200.0,750.0,750.0,0.0,0.2222222222222222,0.0,-0.2222222222222222,0.5,0.3513513513513513,0.14864864864864868,Grupos e amigos
39109062,0.6400379708275723,109825.2158766558,1594.516207147855,105,4,12,apartamento,12,4.920000076293945,False,450.0,43,0,4.0,False,False,Meia Praia,Meia Praia (beach band),0.3041179229933812,389,1458,219906.75644581064,0.5760341737448151,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,12,4,4,4.0,1.0,3.0,450.0,1400.0,1400.0,0.0,0.9259259259259259,0.9166666666666666,-0.0092592592592593,0.8928571428571429,0.0,0.8928571428571429,Alto padrão e frente-mar
39145712,0.9617836169027032,83022.5154635722,820.1604015448806,105,3,8,apartamento,166,4.900000095367432,False,150.0,72,0,2.0,True,True,Morretes,Morretes,0.030148689817918,94,695,166238.7999134089,0.865605255212433,3,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,8,3,3,2.0,1.0,2.6666666666666665,150.0,651.0,662.0,0.016897081413210335,1.0,1.0,0.0,,0.8648648648648649,,Alto padrão e frente-mar
39316910,0.9838801672153896,76866.82572869961,743.3193433861418,105,4,10,apartamento,52,4.789999961853027,False,300.0,30,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.0244761546611728,230,1216,153913.05347642567,0.8854921504938507,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,10,4,4,3.0,1.0,2.5,300.0,777.5,790.0,0.016077170418006492,1.0,1.0,0.0,,0.7027027027027026,,Grupos e amigos
39363955,0.8452082756141205,38298.48565398717,427.2813058436648,105,2,7,apartamento,6,5.0,False,200.0,18,0,1.0,False,False,Meia Praia,Meia Praia (beach band),0.2954024268286179,375,1379,76686.35740642247,0.7606874480527085,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,7,2,4,1.0,2.0,3.5,200.0,370.0,370.0,0.0,1.0,1.0,0.0,,0.08108108108108103,,Famílias
39394196,0.967485662598434,43164.93677081687,424.0547925692952,105,3,8,apartamento,16,4.809999942779541,False,300.0,25,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.287521491548333,262,1223,86430.6176108004,0.8707370963385905,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,8,3,3,2.0,1.0,2.6666666666666665,300.0,350.0,350.0,0.0,1.0,1.0,0.0,,0.3783783783783784,,Grupos e amigos
39394644,0.3786467749801888,32546.863841934228,781.7259774956557,105,3,8,apartamento,5,5.0,False,300.0,26,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.0715116524348706,222,1785,65169.68988252657,0.3407820974821699,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,8,3,5,2.0,1.6666666666666667,2.6666666666666665,300.0,800.0,682.3333,-0.14708337500000002,1.0,1.0,0.0,0.5357142857142857,0.0,0.5357142857142857,Grupos e amigos
39414948,0.8038702821231064,53049.24360329646,620.5400848540891,105,3,8,apartamento,72,4.960000038146973,False,250.0,15,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1129212611442232,380,1941,106222.30058538196,0.7234832539107958,3,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,8,3,5,2.0,1.6666666666666667,2.6666666666666665,250.0,520.0,520.0,0.0,1.0,1.0,0.0,,0.08108108108108103,,Grupos e amigos
39420557,0.9370074565489296,72289.32352300418,731.8660657449856,105,3,8,apartamento,7,5.0,False,250.0,17,0,3.0,True,False,Meia Praia,Meia Praia (inland),0.5159410298207804,285,1902,144747.36548170724,0.8433067108940365,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,3,3,3.0,1.0,2.6666666666666665,250.0,800.0,800.0,0.0,0.8148148148148149,0.8333333333333334,0.01851851851851849,0.75,,,Grupos e amigos
39507664,0.9533975140604288,47446.95349564544,472.59113079810487,105,4,8,apartamento,50,4.840000152587891,False,275.0,32,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.1061694707209541,218,1154,95004.64500047854,0.8580577626543859,4,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,8,4,4,3.0,1.0,2.0,275.0,429.0,429.0,0.0,1.0,1.0,0.0,,0.2702702702702703,,Grupos e amigos
39583346,0.9087751634211992,55925.57310868998,582.7310610654387,105,3,6,apartamento,60,4.980000019073486,False,250.0,82,0,3.0,True,True,Meia Praia,Meia Praia (beach band),0.3043162700787475,424,1832,111981.67275644017,0.8178976470790793,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6,3,3,3.0,1.0,2.0,250.0,700.0,700.0,0.0,0.8148148148148149,0.8333333333333334,0.01851851851851849,0.75,0.32432432432432434,0.42567567567567566,Famílias
39629644,0.9652218076314296,43987.34946457466,433.0863987961196,105,3,6,apartamento,84,4.949999809265137,False,350.0,23,0,2.0,True,True,Meia Praia,Meia Praia (inland),0.6499121708773377,199,1836,88077.36245441859,0.8686996268682867,3,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,6,3,3,2.0,1.0,2.0,350.0,350.0,350.0,0.0,1.0,1.0,0.0,,0.6756756756756757,,Famílias
39635217,0.9827122020863206,51601.170974290035,499.551714448085,105,3,9,apartamento,46,4.960000038146973,False,350.0,27,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.0777859086545597,328,1891,103322.7756229143,0.8844409818776886,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,9,3,3,2.0,1.0,3.0,350.0,391.0,371.2,-0.05063938618925834,0.9259259259259259,1.0,0.07407407407407407,0.9285714285714286,0.43243243243243246,0.49613899613899615,Grupos e amigos
39685785,0.7773576250295701,46148.33791036364,557.203353116624,105,2,7,apartamento,125,4.940000057220459,False,220.0,31,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1377862614584616,278,1229,92404.38294818244,0.6996218625266131,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,2,2.0,1.0,3.5,220.0,450.0,464.16666,0.03148146666666651,1.0,1.0,0.0,,0.0,,Famílias
39715668,0.830080428206123,22613.72978851493,256.62873250485586,105,2,4,apartamento,18,4.940000057220459,False,200.0,15,0,1.0,True,False,Casa Branca,Casa Branca,0.8464758226760954,23,617,45280.23850660472,0.7470723853855108,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,3,1.0,1.5,2.0,200.0,230.0,230.0,0.0,0.9259259259259259,0.8333333333333334,-0.09259259259259256,0.8571428571428572,0.027027027027026973,0.8301158301158302,Casais e escapadas curtas
39745810,0.2682656586293058,72242.36689277246,2424.535492861896,105,4,8,apartamento,0,0.0,False,700.0,0,0,5.0,False,False,Meia Praia,Meia Praia (beach band),0.1196889819243544,309,1337,144653.34262761622,0.2414390927663752,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,4,3,5.0,0.75,2.0,700.0,2250.0,2250.0,0.0,0.11111111111111116,0.0,-0.11111111111111116,0.5714285714285714,0.0,0.5714285714285714,Alto padrão e frente-mar
39820601,0.9365793291332428,39646.630687894445,401.5599429717694,105,2,6,apartamento,23,4.739999771118164,True,200.0,16,0,2.0,False,False,Meia Praia,Meia Praia (inland),0.5114946277938842,215,1330,79385.79395438278,0.8429213962199186,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,6,2,4,2.0,2.0,3.0,200.0,345.0,345.0,0.0,1.0,1.0,0.0,,0.3783783783783784,,Famílias
39837626,0.967485662598434,51378.884801315704,504.7490849469702,105,3,6,apartamento,22,5.0,False,350.0,18,0,3.0,True,False,Meia Praia,Meia Praia (inland),0.3737795214729513,302,1560,102877.68447593728,0.8707370963385905,3,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,6,3,3,3.0,1.0,2.0,350.0,430.0,430.0,0.0,1.0,1.0,0.0,,0.5675675675675675,,Famílias
